uid,workspacePath,gitBranch,gitCommit,filePath,eventType,date,start,end,duration
"4yus_u50USkra6lZoAzsJ","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380688491,1739380733017,44526
"uWXSlmHYDTS8hMEUgNnPY","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380733017,1739380745831,12814
"uSbCu2QsqcsWbDgxxSBtu","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380745831,1739380749214,3383
"mN3Z3kCYJoeCSlCCre06y","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380749214,1739380776997,27783
"-TEm30OIrw26GkyMFUNQo","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380776997,1739380781397,4400
"qa7a5heRR8hLBJvPJRaHR","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380781397,1739380789453,8056
"UCIl0xyEYitEjsN1JXe9_","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380789453,1739380791060,1607
"UvZ0XzL57TxlZgjTy8EpW","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\models\Session.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380791060,1739380792483,1423
"bucQGv7OICAcoqQ1N0-6v","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380792483,1739380793486,1003
"gBetGGWIkPYunFzV_E5A1","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380793486,1739380877827,84341
"JhC3grKPrFIOv9l6VthpR","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\routes\userRoutes.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380877827,1739380878812,985
"fj3AWJ4Bwb06eVXh6FRjk","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380878812,1739380881355,2543
"6lRoImrHn_7ZdAnhWeJ0n","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380881355,1739380894172,12817
"IcE5o-lEP4qxU7Bf84BQH","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380894172,1739380914564,20392
"4Rtib8PGnRs0UNj1nFFKy","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380914564,1739380916940,2376
"rjSgwS7recypR6tWBx230","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380916940,1739380993055,76115
"BoYHNwgMayEUF_Uh-HQtn","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\server.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380993055,1739380998642,5587
"akSPuSvhuOGBCKC2usVFO","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739380998642,1739381012626,13984
"FQri3_wlrnQPKLdZr4gee","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381012626,1739381186091,173465
"X1D_oFt__LEBh5dWbxn00","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381186091,1739381243832,57741
"GG9CSNXxCwp7rybJ2-gk7","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381243832,1739381252787,8955
"IEnWvlirQhf0tg719oxKD","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381252787,1739381320336,67549
"wpHe2TrcRfNtVzNbamjbU","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\server.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381320336,1739381321399,1063
"KZTD9vKGJEaTb3Vi_BFtL","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\routes\userRoutes.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381321399,1739381322632,1233
"iYjoNa9BnsQV6vbnI0Jhx","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381322632,1739381356355,33723
"9zriCDPdy1Kr-R0mJBnEI","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381356355,1739381430310,73955
"3IrOsSnJ2BWPl52I4gwlo","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381430310,1739381431050,740
"PtursAPPwqvKP921gv9ct","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381431050,1739381446789,15739
"vHNCVdRviaAuwm-NsyL5V","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381446789,1739381722924,276135
"rbzBibcRyFfixXfmNpzwr","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381722924,1739381741211,18287
"Te_i8fRgnVNDBqSpx9wmq","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381741211,1739381864626,123415
"40l5OP5mWVSdGjMwOP8zu","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381864626,1739381866602,1976
"mO9E9WRZf6k6o1VEl3YYt","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","todo.md","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381866602,1739381921265,54663
"wY63XLX29O1d8h38VfyL2","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381921265,1739381965817,44552
"vHhGdraKBoQfw7844Bdnu","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381965817,1739381978730,12913
"tfw4pmrSnGTD7Hla0_kv0","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381978730,1739381993418,14688
"VWIY3w3JtA9vbbQBDzpxN","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\storeController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381993418,1739381996915,3497
"WdPhJ1FiOxvPVvdPFnCrV","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\groupController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739381996915,1739382008277,11362
"RilGbqB0Ce8Hku91SpT1i","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382008277,1739382015189,6912
"rqDfUGY8V0LAp4ay2Qtbj","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382015189,1739382016289,1100
"Yph2jr0KmPoI3DGwUF5Xz","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382016289,1739382027968,11679
"gC6cjlSBTvTIe4TXpCIVm","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382027968,1739382232812,204844
"tRRPaAUdf91F7g0_cYhcM","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382232812,1739382301439,68627
"PuDg8n7iyyFEp2cR_oJ3E","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382301439,1739382302332,893
"S0lrosPKSjvD7zDQUKg7q","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382302332,1739382304333,2001
"3mv8mTTiklNvfRO-J0OQM","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382304333,1739382310624,6291
"hqYbN3X4-AsiY7ClHbL2a","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382310624,1739382311997,1373
"4h1i69PLFZOpVixjM5tML","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382311997,1739382351837,39840
"Pn7jBSzhcp3tRTb4dQ2YB","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382351837,1739382356719,4882
"1vIyjmnMwrpqimKZ9Ek_Z","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382356719,1739382357542,823
"zQOlUlVq3Sk7_MhpQknP7","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382357542,1739382359901,2359
"uQBTBng7c3Rz_yVF1smYo","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382359901,1739382390918,31017
"H6yfn3H-nnS-Ec4g1eP7C","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382390918,1739382397068,6150
"frrfdJUTpxHuVN2_aSJ0z","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382397068,1739382404373,7305
"p7b6WHvAck6MB-8lfj4oB","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382404373,1739382407990,3617
"nBHkYdSTyAkn_ElL-fXZk","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382407990,1739382422852,14862
"RWuIsHANbB7xwJ6fjVgyY","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382422852,1739382445973,23121
"Sn0CeO3ADqOdDVFRVpTRb","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382445973,1739382459405,13432
"tcz74eFyp1_w5Gto_fTXj","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\models\User.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382459405,1739382466218,6813
"79E6EPnRZcSLJOyMV2dHj","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382466218,1739382486425,20207
"G5oDFrfScI1TjjT_TERmv","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382486425,1739382505419,18994
"LPwAH-iuTGB_Z1fwCNkJu","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382505419,1739382651425,146006
"AnoCTaANmUEmDxl2eGQRs","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382651425,1739382686041,34616
"Rz9NmsYW4GjJmKIIMpoBP","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382686041,1739382937286,251245
"jq_JJzwJc4mYup7lsAX6M","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739382937286,1739383022822,85536
"ZYSX5vhIn_L6_PVrjHJbm","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\userController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739383022822,1739383062558,39736
"gGzyahydY45SmZhD-SF6b","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739383062558,1739383126302,63744
"Tj_lzEYJHX0oVPu4DQMSA","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","todo.md","activeTextEditorChange:activeTextEditorChange",1739314800000,1739383126302,1739383157565,31263
"uiUQtVqNzssI1R0eUZYev","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\src\controllers\sessionController.js","activeTextEditorChange:activeTextEditorChange",1739314800000,1739383157565,1739383168700,11135
"ow9kLU59wgQvIkdBDqIXp","d:\_HTBO\HTBO","Session-handling","a5767f76b66cad1c95d1a4685762f1d1753fce36","backend\test\userAPI.test.js","activeTextEditorChange:activityTimeout",1739314800000,1739383168700,1739383479612,310912
"Pvc_dWsbGkHpcmOkBIzSK","d:\HTBO\HTBO\HTBO","","","","extensionInit:activityTimeout",1739746800000,1739773775756,1739773780076,4320
"CytRSmV2yumYsyqg9uREi","d:\HTBO\HTBO\HTBO","","","","windowFocus:activityTimeout",1739746800000,1739773873866,1739773910208,36342
"bxp6VfjjA9OrAoK6_ZyDt","d:\HTBO\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1739746800000,1739774504300,1739774504457,157
"r8R8PsK7ZvXmBXw8K5ewX","d:\HTBO\HTBO\HTBO","Backend","6f087e9b65137de9b4a897b7c119879f80930a5a","backend\test\userAPI.test.js","activeTextEditorChange:activityTimeout",1739746800000,1739774504457,1739774505718,1261
"udsL5wwC_r-ShxG7QiBbY","d:\HTBO\HTBO\HTBO","Backend","6f087e9b65137de9b4a897b7c119879f80930a5a","backend\test\userAPI.test.js","editorSelectionChange:activityTimeout",1739746800000,1739774565975,1739774569963,3988
"3WeTeB9_b0Igab_8nI64g","d:\HTBO\HTBO\HTBO","Backend","6f087e9b65137de9b4a897b7c119879f80930a5a","backend\test\userAPI.test.js","windowFocus:activeTextEditorChange",1739746800000,1739774771817,1739774794747,22930
"J971gHHK4-vn5pYCrztIp","d:\HTBO\HTBO\HTBO","Backend","6f087e9b65137de9b4a897b7c119879f80930a5a",".github\worksflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739774794747,1739774854871,60124
"hKf-QDHiYqoPHXPjKQY8_","d:\HTBO\HTBO\HTBO","Backend","6f087e9b65137de9b4a897b7c119879f80930a5a","backend\test\userAPI.test.js","activeTextEditorChange:activityTimeout",1739746800000,1739774854871,1739774979226,124355
"xXSjBuh5uAr_3Sa3lbFRP","d:\HTBO\HTBO\HTBO","Backend","6f087e9b65137de9b4a897b7c119879f80930a5a","backend\test\userAPI.test.js","editorSelectionChange:windowBlur",1739746800000,1739775053993,1739775152561,98568
"l0JpkS0CMilpt_uak5nB0","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","backend\test\userAPI.test.js","windowFocus:activityTimeout",1739746800000,1739775155586,1739775214061,58475
"MHG1NA7uwvWrIFAbcfnRX","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","backend\test\userAPI.test.js","windowFocus:activeTextEditorChange",1739746800000,1739775931881,1739775931991,110
"Ce9n1ntecqtiAiCOhmGgn","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","activeTextEditorChange:activityTimeout",1739746800000,1739775931991,1739775939663,7672
"P-6BXGAeV8WZPUCBrbJqO","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","editorSelectionChange:activityTimeout",1739746800000,1739776021840,1739776023223,1383
"UVASKqBXVE7iIl9SU-pEN","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","editorSelectionChange:activeTextEditorChange",1739746800000,1739776103032,1739776130794,27762
"esYMju8VrB0SnzdqU921l","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","backend\test\userAPI.test.js","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776130794,1739776215723,84929
"pP0J9xP_3Du_C-AUHup6y","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","activeTextEditorChange:activityTimeout",1739746800000,1739776215723,1739776217135,1412
"4rzYK7l5uX7NeIYVJ122s","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","editorSelectionChange:activeTextEditorChange",1739746800000,1739776324209,1739776478531,154322
"gXw-cQG1bS9Gug-MgmThZ","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","README.md","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776478531,1739776479380,849
"v6BMBPTBMfcUoTBnJ2Xpt","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","package.json","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776479380,1739776492244,12864
"_hI4uX175TWyVccEmywZf","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","activeTextEditorChange:activityTimeout",1739746800000,1739776492244,1739776538576,46332
"b96BDxAgujylFQbBpeHLF","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","editorSelectionChange:activeTextEditorChange",1739746800000,1739776654322,1739776703875,49553
"UZSZKVVKbNowHVy6BNXvL","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","package.json","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776703875,1739776729433,25558
"w_CQzrmQFSXfTFyrMCP7w","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776729433,1739776764801,35368
"QvmyeCzGFR109p_cGmbGg","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","pnpm-lock.yaml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776764801,1739776770853,6052
"-kPc9FckwefPJ8zbb9ydq","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739776770853,1739777075353,304500
"gQSXR5cXlAMhdKSSrgKq_","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","package.json","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777075353,1739777076445,1092
"fguJvD8xPCl7uPaccicBj","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972","pnpm-lock.yaml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777076445,1739777150769,74324
"QJGkzfsP9Pb1rmf8JdSM1","d:\HTBO\HTBO\HTBO","Backend","5e0e2cddd56b70a56022bb99d6d10c77b8605972",".github\workflows\jest-tests.yml","activeTextEditorChange:windowBlur",1739746800000,1739777150769,1739777214453,63684
"miOrNyxd6A9iCgRSsMGKX","d:\HTBO\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1739746800000,1739777216780,1739777248043,31263
"Upq-vRpdYQ2g-TS6-1Te_","d:\HTBO\HTBO\HTBO","Backend","8b8297b21e231e882da2128bf835f18e09df0ef5",".git\COMMIT_EDITMSG","activeTextEditorChange:windowBlur",1739746800000,1739777248043,1739777250693,2650
"qlXKLd6Wb2ULXQ4gSH-B8","d:\HTBO\HTBO\HTBO","","","","windowFocus:activeTextEditorChange",1739746800000,1739777263959,1739777268700,4741
"_tqH6R3hWJZdiCj7_-grW","d:\HTBO\HTBO\HTBO","Backend","8b8297b21e231e882da2128bf835f18e09df0ef5",".github\workflows\jest-tests.yml","activeTextEditorChange:activityTimeout",1739746800000,1739777268700,1739777366685,97985
"5f-tMEYCDN1LvfogLdJ5c","d:\HTBO\HTBO\HTBO","Backend","8b8297b21e231e882da2128bf835f18e09df0ef5",".github\workflows\jest-tests.yml","editorSelectionChange:activeTextEditorChange",1739746800000,1739777452522,1739777497840,45318
"jBiY53IBrnXcFOAfbdF4k","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\test.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777497840,1739777498468,628
"fksVOQz0r9JzE9uuLvO94","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777498468,1739777500536,2068
"vT8RjowlDtDDII70fYDk9","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\test.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777500536,1739777501060,524
"DH22-50G2dUPxrxAtNUiP","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777501060,1739777501539,479
"5gnoZsmqSWfTGyfV0awys","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\test.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777501539,1739777502028,489
"RLEThFhjHhqXIy5BHrhTO","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777502028,1739777502523,495
"xr1ununK3-XosCW1otUKN","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\test.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777502523,1739777502997,474
"A4yTNr5tXh8YeTznyAqse","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777502997,1739777505477,2480
"gvROcNrhZi3v1Yl1_ZbuX","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\test.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777505477,1739777506772,1295
"_6T0d7t09xJHzns-9_Agc","d:\HTBO\HTBO\HTBO","Backend","8955e9ff18d8df0d559f26bb79a9c1f81dc74d4f",".github\workflows\jest-tests.yml","activeTextEditorChange:activeTextEditorChange",1739746800000,1739777506772,1739777508540,1768
